,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Time,Incident,Reflected,Transmitted,Front Displacement,Back Displacement,Front Force,Back Force,Strain Rate 3W,Strain Rate 1W,Engineering Strain 3W,Engineering Strain 1W,Engineering Stress 2W,Engineering Stress 1W,True Strain 3W,True Strain 1W,True Stress 2W,True Stress 1W,Inident SE,Transmitted SE,Reflected SE,Delta E,Delta K,Total E,True Strain Rate 1W,True Strain Rate 3W
6495,6495,6495,6495,6495,6495,6495,6495,6495,6495,6495,6495,0.0506869239999999,-0.0044426303,0.0014517723,-0.0031844275,-14.81468,-15.773491,-42.618477,-45.37676,-2.1105936,2.2613502,-0.12572636,0.13380773,-1.3415098,-1.4283327,-0.13436185,0.12558164,-1.1728467,-1.2487537,85723.016,44043.297,9154.066,32525.65,32251.979,64777.63,1.1821412814123007,1.1348135761453342
6496,6496,6496,6496,6496,6496,6496,6496,6496,6496,6496,6496,0.050694724,-0.0044426303,0.0014511802,-0.0031847232,-14.817612,-15.774956,-42.62691,-45.38097,-2.1099024,2.260428,-0.12574282,0.13382538,-1.3417753,-1.4284654,-0.13438068,0.12559721,-1.1730567,-1.248846,85723.016,44051.477,9146.602,32524.936,32251.27,64776.203,1.1818584751046142,1.1345913430620416
6497,6497,6497,6497,6497,6497,6497,6497,6497,6497,6497,6497,0.050702534,-0.0044426303,0.0014508845,-0.0031850196,-14.819077,-15.776423,-42.631123,-45.385197,-2.1094413,2.2599673,-0.12575929,0.133843,-1.3419079,-1.4285983,-0.13439952,0.12561277,-1.1731505,-1.2489388,85723.016,44059.676,9142.875,32520.465,32246.836,64767.3,1.181717164653462,1.134443063750562
6498,6498,6498,6498,6498,6498,6498,6498,6498,6498,6498,6498,0.0507103339999999,-0.0044426303,0.0014505882,-0.0031853158,-14.820544,-15.777891,-42.635345,-45.389416,-2.1089797,2.259506,-0.12577574,0.13386065,-1.3420408,-1.4287312,-0.13441835,0.12562831,-1.1732446,-1.2490314,85723.016,44067.87,9139.141,32516.0,32242.41,64758.41,1.1815756501538874,1.1342946016246147
6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,6499,0.050718144,-0.0044426303,0.0014502924,-0.0031856117,-14.82201,-15.779357,-42.639565,-45.39363,-2.1085188,2.2590451,-0.1257922,0.13387828,-1.3421736,-1.4288639,-0.13443717,0.12564386,-1.1733387,-1.2491239,85723.016,44076.06,9135.414,32511.541,32237.988,64749.53,1.1814342383604697,1.1341463426420533
6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,0.0507259439999999,-0.0044426303,0.0014499963,-0.0031859074,-14.823477,-15.780821,-42.643784,-45.397846,-2.108058,2.2585838,-0.12580866,0.1338959,-1.3423064,-1.4289966,-0.134456,0.1256594,-1.1734326,-1.2492164,85723.016,44084.24,9131.684,32507.09,32233.572,64740.664,1.1812926838142235,1.1339980938499385
6501,6501,6501,6501,6501,6501,6501,6501,6501,6501,6501,6501,0.050733744,-0.0044426303,0.0014497004,-0.0031859074,-14.824942,-15.780821,-42.648,-45.397846,-2.1078277,2.2581232,-0.1258251,0.13391353,-1.342439,-1.4289966,-0.13447481,0.12567495,-1.1735265,-1.249193,85723.016,44084.24,9127.958,32510.818,32237.271,64748.09,1.1811513240750893,1.133923993388244
6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,6502,0.0507415539999999,-0.0044426303,0.0014491085,-0.0031862038,-14.827873,-15.7822895,-42.65643,-45.40207,-2.1071358,2.257201,-0.12584156,0.13393115,-1.3427045,-1.4291295,-0.13449363,0.12569049,-1.1737366,-1.2492856,85723.016,44092.445,9120.504,32510.064,32236.521,64746.586,1.1808682376229498,1.1337013372124327
6503,6503,6503,6503,6503,6503,6503,6503,6503,6503,6503,6503,0.0507493539999999,-0.0044426303,0.0014488125,-0.0031864995,-14.829341,-15.783754,-42.660652,-45.406284,-2.106675,2.2567399,-0.125858,0.13394876,-1.3428373,-1.429262,-0.13451244,0.12570602,-1.1738305,-1.249378,85723.016,44100.63,9116.78,32505.607,32232.104,64737.71,1.18072666433948,1.133553022429226
6504,6504,6504,6504,6504,6504,6504,6504,6504,6504,6504,6504,0.050757164,-0.0044426303,0.0014485164,-0.0031867952,-14.830808,-15.785219,-42.66487,-45.410496,-2.1062138,2.2562788,-0.12587443,0.13396637,-1.3429701,-1.4293947,-0.13453124,0.12572154,-1.1739246,-1.2494705,85723.016,44108.812,9113.053,32501.152,32227.686,64728.836,1.180585071010178,1.133404556871353
6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,6505,0.0507649639999999,-0.0044423346,0.0014482206,-0.0031870916,-14.830808,-15.786687,-42.66487,-45.41472,-2.1055224,2.255818,-0.12589087,0.13398398,-1.3429701,-1.4295276,-0.13455005,0.12573707,-1.1739025,-1.2495632,85711.61,44117.02,9109.331,32485.26,32211.928,64697.188,1.1804435497721124,1.1331819460003842
6506,6506,6506,6506,6506,6506,6506,6506,6506,6506,6506,6506,0.050772774,-0.0044423346,0.0014479243,-0.0031873873,-14.832274,-15.788152,-42.66909,-45.418934,-2.1050615,2.2553563,-0.1259073,0.13400158,-1.343103,-1.4296603,-0.13456884,0.1257526,-1.1739966,-1.2496556,85711.61,44125.207,9105.605,32480.793,32207.498,64688.29,1.1803017320355564,1.1330335219525758
6507,6507,6507,6507,6507,6507,6507,6507,6507,6507,6507,6507,0.0507805739999999,-0.0044423346,0.0014476286,-0.0031876834,-14.833739,-15.7896185,-42.673306,-45.423153,-2.1046007,2.254896,-0.12592372,0.13401918,-1.3432356,-1.4297931,-0.13458763,0.12576813,-1.1740904,-1.2497482,85711.61,44133.406,9101.886,32476.312,32203.057,64679.367,1.1801603243052394,1.132885108082061
6508,6508,6508,6508,6508,6508,6508,6508,6508,6508,6508,6508,0.050788374,-0.0044423346,0.0014470366,-0.0031876834,-14.836672,-15.7896185,-42.681744,-45.423153,-2.1041393,2.2539737,-0.12594014,0.13403678,-1.3435012,-1.4297931,-0.13460642,0.12578364,-1.1743004,-1.2497247,85711.61,44133.406,9094.443,32483.756,32210.436,64694.19,1.1798769264040114,1.1327364788913235
6509,6509,6509,6509,6509,6509,6509,6509,6509,6509,6509,6509,0.0507961839999999,-0.0044423346,0.0014467408,-0.0031879793,-14.838138,-15.791084,-42.68596,-45.42737,-2.1036785,2.253513,-0.12595657,0.13405436,-1.3436339,-1.4299259,-0.13462521,0.12579915,-1.1743944,-1.2498174,85711.61,44141.598,9090.726,32479.283,32206.002,64685.285,1.1797353356418607,1.132588020925677
6510,6510,6510,6510,6510,6510,6510,6510,6510,6510,6510,6510,0.0508039839999999,-0.0044423346,0.0014464445,-0.0031882755,-14.839604,-15.792551,-42.690178,-45.43159,-2.1032171,2.2530515,-0.12597297,0.13407195,-1.3437668,-1.4300587,-0.13464399,0.12581465,-1.1744885,-1.24991,85711.61,44149.8,9087.003,32474.805,32201.56,64676.367,1.1795934789060138,1.1324393475692733
6511,6511,6511,6511,6511,6511,6511,6511,6511,6511,6511,6511,0.0508117889999999,-0.0044423346,0.0014461487,-0.0031885712,-14.841069,-15.794016,-42.694393,-45.435802,-2.1027565,2.2525907,-0.12598939,0.13408953,-1.3438994,-1.4301914,-0.13466276,0.12583014,-1.1745824,-1.2500025,85711.61,44157.992,9083.286,32470.324,32197.117,64667.44,1.179451817257062,1.1322909099410996
6512,6512,6512,6512,6512,6512,6512,6512,6512,6512,6512,6512,0.05081959,-0.0044423346,0.0014458525,-0.003188867,-14.842538,-15.795481,-42.698616,-45.440018,-2.1022956,2.252129,-0.1260058,0.1341071,-1.3440324,-1.430324,-0.13468154,0.12584566,-1.1746765,-1.2500949,85711.61,44166.18,9079.564,32465.857,32192.688,64658.547,1.1793098587954929,1.1321423535733466
6513,6513,6513,6513,6513,6513,6513,6513,6513,6513,6513,6513,0.0508273979999999,-0.0044423346,0.0014455568,-0.0031891633,-14.844002,-15.796948,-42.702827,-45.44424,-2.101834,2.2516687,-0.1260222,0.13412468,-1.344165,-1.4304569,-0.13470031,0.12586114,-1.1747704,-1.2501875,85711.61,44174.395,9075.852,32461.357,32188.227,64649.586,1.179168310727118,1.1319935494604048
6514,6514,6514,6514,6514,6514,6514,6514,6514,6514,6514,6514,0.050835199,-0.0044423346,0.0014449647,-0.0031891633,-14.846935,-15.796948,-42.711266,-45.44424,-2.1013732,2.2507463,-0.1260386,0.13414225,-1.3444306,-1.4304569,-0.13471907,0.12587664,-1.1749804,-1.250164,85711.61,44174.395,9068.418,32468.793,32195.598,64664.39,1.1788846007497673,1.1318449811517892
6515,6515,6515,6515,6515,6515,6515,6515,6515,6515,6515,6515,0.050843004,-0.0044423346,0.001444669,-0.003189459,-14.8484,-15.798413,-42.71548,-45.448456,-2.1009126,2.2502859,-0.126055,0.1341598,-1.3445632,-1.4305896,-0.13473783,0.12589212,-1.1750743,-1.2502565,85711.61,44182.582,9064.707,32464.316,32191.16,64655.477,1.1787429617033496,1.1316964552644957
6516,6516,6516,6516,6516,6516,6516,6516,6516,6516,6516,6516,0.050850808,-0.0044423346,0.0014443727,-0.0031897551,-14.849867,-15.79988,-42.7197,-45.452675,-2.1004512,2.2498243,-0.1260714,0.13417737,-1.344696,-1.4307224,-0.1347566,0.1259076,-1.1751684,-1.2503492,85711.61,44190.793,9060.989,32459.83,32186.71,64646.54,1.178600933341807,1.1315476492870586
6517,6517,6517,6517,6517,6517,6517,6517,6517,6517,6517,6517,0.050858609,-0.0044423346,0.001444077,-0.003190051,-14.851332,-15.801346,-42.723915,-45.45689,-2.0999906,2.2493637,-0.12608778,0.13419493,-1.3448286,-1.4308552,-0.13477536,0.12592308,-1.1752621,-1.2504418,85711.61,44198.99,9057.279,32455.338,32182.258,64637.594,1.1784591925579517,1.1313990792284387
6518,6518,6518,6518,6518,6518,6518,6518,6518,6518,6518,6518,0.050866414,-0.0044423346,0.0014434848,-0.003190347,-14.854265,-15.802813,-42.732353,-45.46111,-2.0992987,2.2484412,-0.12610418,0.13421248,-1.3450943,-1.4309878,-0.1347941,0.12593855,-1.1754724,-1.2505343,85711.61,44207.19,9049.853,32454.56,32181.486,64636.047,1.1781752505127856,1.1311758600917312
6519,6519,6519,6519,6519,6519,6519,6519,6519,6519,6519,6519,0.050874218,-0.0044423346,0.0014431891,-0.0031906432,-14.85573,-15.804279,-42.73657,-45.46533,-2.0988379,2.2479806,-0.12612055,0.13423002,-1.345227,-1.4311206,-0.13481285,0.12595403,-1.1755662,-1.2506269,85711.61,44215.4,9046.145,32450.06,32177.023,64627.086,1.1780334493751896,1.1310271702416725
6520,6520,6520,6520,6520,6520,6520,6520,6520,6520,6520,6520,0.050882024,-0.0044423346,0.0014428928,-0.0031906432,-14.857197,-15.804279,-42.740788,-45.46533,-2.098607,2.247519,-0.12613693,0.13424756,-1.3453598,-1.4311206,-0.13483159,0.12596948,-1.1756603,-1.2506034,85711.61,44215.4,9042.432,32453.773,32180.705,64634.477,1.177891320199852,1.1309526556622507
6521,6521,6521,6521,6521,6521,6521,6521,6521,6521,6521,6521,0.050889824,-0.0044423346,0.0014425971,-0.0031909395,-14.858662,-15.805747,-42.745003,-45.46955,-2.098146,2.2470586,-0.1261533,0.1342651,-1.3454925,-1.4312537,-0.13485032,0.12598495,-1.1757542,-1.2506963,85711.61,44223.613,9038.726,32449.27,32176.24,64625.508,1.1777495403862515,1.1308038680630512
6522,6522,6522,6522,6522,6522,6522,6522,6522,6522,6522,6522,0.050897634,-0.004442038,0.001442005,-0.0031912352,-14.8601265,-15.807212,-42.749214,-45.473766,-2.0972233,2.2461362,-0.12616968,0.13428263,-1.345625,-1.4313862,-0.13486905,0.1260004,-1.175848,-1.2507887,85700.16,44231.81,9031.308,32437.045,32164.117,64601.164,1.177465427546697,1.1305060004260656
6523,6523,6523,6523,6523,6523,6523,6523,6523,6523,6523,6523,0.050905434,-0.004442038,0.0014417089,-0.003191531,-14.861593,-15.808677,-42.753433,-45.477978,-2.0967624,2.245675,-0.12618604,0.13430016,-1.345758,-1.4315189,-0.13488778,0.12601586,-1.1759421,-1.2508812,85700.16,44240.008,9027.598,32432.553,32159.664,64592.22,1.1773233408511454,1.130357178642105
6524,6524,6524,6524,6524,6524,6524,6524,6524,6524,6524,6524,0.050913234,-0.004442038,0.001441413,-0.0031918273,-14.863058,-15.810144,-42.75765,-45.4822,-2.0963013,2.245214,-0.1262024,0.13431768,-1.3458905,-1.4316518,-0.13490652,0.12603131,-1.1760359,-1.2509739,85700.16,44248.223,9023.893,32428.043,32155.191,64583.234,1.1771812955933154,1.1302082701137293
6525,6525,6525,6525,6525,6525,6525,6525,6525,6525,6525,6525,0.050921044,-0.004442038,0.0014411173,-0.003192123,-14.864523,-15.811609,-42.761864,-45.486416,-2.0958407,2.2447534,-0.12621877,0.1343352,-1.3460232,-1.4317845,-0.13492523,0.12604676,-1.1761298,-1.2510664,85700.16,44256.42,9020.19,32423.547,32150.734,64574.28,1.1770393534317036,1.1300595009153325
6526,6526,6526,6526,6526,6526,6526,6526,6526,6526,6526,6526,0.050928844,-0.004442038,0.001440821,-0.003192123,-14.865991,-15.811609,-42.766087,-45.486416,-2.0956101,2.244292,-0.12623511,0.13435271,-1.3461561,-1.4317845,-0.13494395,0.1260622,-1.176224,-1.2510431,85700.16,44256.42,9016.482,32427.252,32154.408,64581.66,1.176897144532756,1.129985011104283
6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,6527,0.050936654,-0.004442038,0.001440229,-0.0031924187,-14.868923,-15.813074,-42.77452,-45.49063,-2.0949185,2.2433698,-0.12625146,0.13437022,-1.3464217,-1.4319171,-0.13496266,0.12607764,-1.176434,-1.2511355,85700.16,44264.625,9009.074,32426.463,32153.625,64580.086,1.1766128510431628,1.1297615729950148
6528,6528,6528,6528,6528,6528,6528,6528,6528,6528,6528,6528,0.050944454,-0.004442038,0.0014399332,-0.0031927149,-14.870388,-15.814541,-42.778736,-45.49485,-2.0944574,2.2429092,-0.1262678,0.13438773,-1.3465543,-1.43205,-0.13498138,0.12609306,-1.1765279,-1.2512282,85700.16,44272.836,9005.374,32421.947,32149.146,64571.094,1.176470828166634,1.1296125757428517
6529,6529,6529,6529,6529,6529,6529,6529,6529,6529,6529,6529,0.050952264,-0.004442038,0.0014396369,-0.0031930113,-14.871855,-15.8160095,-42.782955,-45.499073,-2.093996,2.2424476,-0.12628415,0.13440524,-1.3466872,-1.4321829,-0.13500008,0.1261085,-1.1766219,-1.2513208,85700.16,44281.06,9001.669,32417.432,32144.67,64562.1,1.176328476707797,1.1294634593252164
6530,6530,6530,6530,6530,6530,6530,6530,6530,6530,6530,6530,0.050960064,-0.004442038,0.0014393412,-0.003193307,-14.87332,-15.817473,-42.78717,-45.50329,-2.0935354,2.241987,-0.1263005,0.13442273,-1.3468198,-1.4323155,-0.13501878,0.12612392,-1.1767157,-1.2514133,85700.16,44289.258,8997.972,32412.928,32140.205,64553.133,1.1761864134349944,1.1293145792723893
6531,6531,6531,6531,6531,6531,6531,6531,6531,6531,6531,6531,0.050967864,-0.004442038,0.001439045,-0.0031936027,-14.874788,-15.818938,-42.791393,-45.5075,-2.0930743,2.2415254,-0.12631683,0.13444023,-1.3469527,-1.4324481,-0.13503748,0.12613934,-1.1768099,-1.2515059,85700.16,44297.46,8994.268,32408.43,32135.744,64544.17,1.1760440214806642,1.129165515399537
6532,6532,6532,6532,6532,6532,6532,6532,6532,6532,6532,6532,0.050975674,-0.004441742,0.0014387491,-0.0031936027,-14.874787,-15.818938,-42.79139,-45.5075,-2.0926132,2.2410648,-0.12633316,0.13445772,-1.3469527,-1.4324481,-0.13505617,0.12615475,-1.1767879,-1.2514825,85688.73,44297.46,8990.569,32400.695,32128.074,64528.77,1.1759019177886016,1.1290164293033338
6533,6533,6533,6533,6533,6533,6533,6533,6533,6533,6533,6533,0.050983474,-0.004441742,0.001438157,-0.003193899,-14.877719,-15.820407,-42.799824,-45.511723,-2.0919213,2.2401426,-0.1263495,0.1344752,-1.347218,-1.4325811,-0.13507485,0.12617017,-1.1769977,-1.2515752,85688.73,44305.684,8983.172,32399.87,32127.256,64527.125,1.1756173411814022,1.1287926776198767
6534,6534,6534,6534,6534,6534,6534,6534,6534,6534,6534,6534,0.050991284,-0.004441742,0.0014378614,-0.0031941948,-14.879183,-15.821872,-42.804035,-45.515938,-2.0914607,2.239682,-0.12636581,0.13449268,-1.3473507,-1.4327137,-0.13509354,0.12618558,-1.1770916,-1.2516677,85688.73,44313.887,8979.478,32395.361,32122.785,64518.15,1.1754751768392453,1.1286436976600902
6535,6535,6535,6535,6535,6535,6535,6535,6535,6535,6535,6535,0.050999084,-0.004441742,0.0014375651,-0.0031944904,-14.880651,-15.823336,-42.80826,-45.52015,-2.0909998,2.2392204,-0.12638214,0.13451016,-1.3474836,-1.4328463,-0.13511223,0.12620099,-1.1771858,-1.2517601,85688.73,44322.09,8975.778,32390.855,32118.316,64509.17,1.1753326835673044,1.128494598445998
6536,6536,6536,6536,6536,6536,6536,6536,6536,6536,6536,6536,0.051006894,-0.004441742,0.0014372694,-0.0031947868,-14.882116,-15.824804,-42.812473,-45.524376,-2.0905383,2.2387598,-0.12639846,0.13452764,-1.3476163,-1.4329792,-0.1351309,0.12621638,-1.1772797,-1.2518529,85688.73,44330.32,8972.086,32386.324,32113.824,64500.15,1.1751904787483465,1.128345282857097
6537,6537,6537,6537,6537,6537,6537,6537,6537,6537,6537,6537,0.051014694,-0.004441742,0.0014369736,-0.003195083,-14.883582,-15.826271,-42.816692,-45.528595,-2.0900774,2.2382991,-0.12641476,0.1345451,-1.347749,-1.4331121,-0.13514958,0.12623179,-1.1773736,-1.2519456,85688.73,44338.535,8968.394,32381.797,32109.336,64491.133,1.1750482228238939,1.128196139139634
6538,6538,6538,6538,6538,6538,6538,6538,6538,6538,6538,6538,0.051022494,-0.004441742,0.0014366773,-0.003195379,-14.885049,-15.827737,-42.82091,-45.53281,-2.0896163,2.2378376,-0.12643108,0.13456257,-1.3478819,-1.4332448,-0.13516824,0.12624718,-1.1774677,-1.2520381,85688.73,44346.754,8964.695,32377.277,32104.854,64482.133,1.1749056995813623,1.128046908442049
6539,6539,6539,6539,6539,6539,6539,6539,6539,6539,6539,6539,0.0510303,-0.004441742,0.0014363815,-0.0031956746,-14.886514,-15.829202,-42.825123,-45.537025,-2.0891557,2.2373767,-0.12644738,0.13458003,-1.3480145,-1.4333775,-0.13518691,0.12626258,-1.1775615,-1.2521306,85688.73,44354.96,8961.004,32372.76,32100.373,64473.133,1.1747633413583214,1.1278978173278753
6540,6540,6540,6540,6540,6540,6540,6540,6540,6540,6540,6540,0.051038104,-0.004441742,0.0014357895,-0.0031956746,-14.889446,-15.829202,-42.83356,-45.537025,-2.0886943,2.2364547,-0.12646368,0.1345975,-1.3482801,-1.4333775,-0.13520557,0.12627795,-1.1777716,-1.2521073,85688.73,44354.96,8953.62,32380.146,32107.697,64487.844,1.1744785023042077,1.1277484449731374
6541,6541,6541,6541,6541,6541,6541,6541,6541,6541,6541,6541,0.051045909,-0.004441446,0.0014354937,-0.003195971,-14.889447,-15.830669,-42.833565,-45.54125,-2.088003,2.2359939,-0.12647998,0.13461494,-1.3482802,-1.4335104,-0.13522422,0.12629333,-1.1777498,-1.2522,85677.32,44363.184,8949.931,32364.203,32091.889,64456.094,1.1743361141512052,1.1275246036646485
6542,6542,6542,6542,6542,6542,6542,6542,6542,6542,6542,6542,0.05105371,-0.004441446,0.0014351974,-0.0031962667,-14.890914,-15.832134,-42.837784,-45.54546,-2.0875418,2.2355323,-0.12649627,0.1346324,-1.348413,-1.4336431,-0.13524288,0.12630871,-1.1778438,-1.2522926,85677.32,44371.4,8946.236,32359.688,32087.412,64447.1,1.1741934584664357,1.1273752403239898
6543,6543,6543,6543,6543,6543,6543,6543,6543,6543,6543,6543,0.051061518,-0.004441446,0.0014349017,-0.0031965629,-14.892379,-15.833601,-42.842,-45.549683,-2.087081,2.235072,-0.12651256,0.13464983,-1.3485457,-1.4337759,-0.13526154,0.12632409,-1.1779377,-1.2523853,85677.32,44379.617,8942.551,32355.148,32082.912,64438.062,1.1740511842739692,1.1272259842428394
6544,6544,6544,6544,6544,6544,6544,6544,6544,6544,6544,6544,0.051069319,-0.004441446,0.0014346055,-0.0031968588,-14.8938465,-15.835067,-42.84622,-45.553898,-2.0866199,2.2346103,-0.12652884,0.13466728,-1.3486785,-1.4339086,-0.13528018,0.12633947,-1.1780317,-1.2524778,85677.32,44387.84,8938.857,32350.62,32078.418,64429.04,1.173908457018016,1.127076608687293
6545,6545,6545,6545,6545,6545,6545,6545,6545,6545,6545,6545,0.051077124,-0.004441446,0.0014343098,-0.0031971545,-14.89531,-15.836532,-42.850433,-45.558113,-2.0861592,2.2341497,-0.12654513,0.13468471,-1.3488111,-1.4340413,-0.13529882,0.12635483,-1.1781256,-1.2525703,85677.32,44396.05,8935.174,32346.096,32073.934,64420.03,1.1737660495084536,1.1269273404263065
6546,6546,6546,6546,6546,6546,6546,6546,6546,6546,6546,6546,0.051084928,-0.004441446,0.0014340134,-0.0031974507,-14.89678,-15.837998,-42.85466,-45.562332,-2.0856977,2.233688,-0.1265614,0.13470215,-1.3489442,-1.4341741,-0.13531746,0.12637019,-1.1782199,-1.252663,85677.32,44404.273,8931.48,32341.56,32069.438,64411.0,1.1736232815472896,1.1267777906203607
6547,6547,6547,6547,6547,6547,6547,6547,6547,6547,6547,6547,0.051092728,-0.004441446,0.0014337176,-0.0031977466,-14.898245,-15.839465,-42.85887,-45.566547,-2.0852368,2.2332273,-0.12657769,0.13471958,-1.3490767,-1.4343069,-0.13533609,0.12638555,-1.1783137,-1.2527556,85677.32,44412.496,8927.797,32337.03,32064.945,64401.977,1.1734808024890655,1.1266284129204818
6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,6548,0.051100534,-0.004441446,0.0014334214,-0.0031977466,-14.899712,-15.839465,-42.863094,-45.566547,-2.0850062,2.232766,-0.12659396,0.134737,-1.3492097,-1.4343069,-0.13535471,0.1264009,-1.1784079,-1.2527323,85677.32,44412.496,8924.107,32340.719,32068.604,64409.32,1.1733381175281075,1.1265536670798049
6549,6549,6549,6549,6549,6549,6549,6549,6549,6549,6549,6549,0.051108334,-0.004441446,0.0014328299,-0.0031980427,-14.902641,-15.840932,-42.87152,-45.57077,-2.0843148,2.2318447,-0.12661022,0.13475442,-1.3494749,-1.4344397,-0.13537334,0.12641627,-1.1786176,-1.2528249,85677.32,44420.72,8916.745,32339.857,32067.748,64407.605,1.1730530887618007,1.1263295257187396
6550,6550,6550,6550,6550,6550,6550,6550,6550,6550,6550,6550,0.051116144,-0.004441446,0.0014325336,-0.0031983384,-14.904109,-15.842397,-42.875744,-45.57498,-2.083854,2.231383,-0.12662649,0.13477184,-1.3496078,-1.4345723,-0.13539197,0.12643161,-1.1787118,-1.2529175,85677.32,44428.938,8913.058,32335.324,32063.252,64398.58,1.1729102189691165,1.1261801134650227
6551,6551,6551,6551,6551,6551,6551,6551,6551,6551,6551,6551,0.051123944,-0.004441446,0.0014322378,-0.0031986348,-14.905575,-15.843864,-42.87996,-45.579205,-2.0833924,2.2309222,-0.12664275,0.13478924,-1.3497406,-1.4347053,-0.13541058,0.12644695,-1.1788057,-1.2530103,85677.32,44437.17,8909.377,32330.77,32058.736,64389.508,1.1727676073200162,1.1260304194294926
6552,6552,6552,6552,6552,6552,6552,6552,6552,6552,6552,6552,0.051131754,-0.004441446,0.0014319416,-0.0031989305,-14.907042,-15.845329,-42.884182,-45.58342,-2.0829315,2.2304611,-0.126659,0.13480666,-1.3498734,-1.4348379,-0.1354292,0.1264623,-1.1788998,-1.2531028,85677.32,44445.387,8905.693,32326.234,32054.24,64380.477,1.1726248824639367,1.1258809300389472
6553,6553,6553,6553,6553,6553,6553,6553,6553,6553,6553,6553,0.051139554,-0.004441446,0.0014316458,-0.0031992262,-14.908506,-15.846794,-42.888393,-45.587635,-2.082471,2.2300003,-0.12667526,0.13482407,-1.350006,-1.4349705,-0.13544782,0.12647763,-1.1789936,-1.2531953,85677.32,44453.605,8902.014,32321.7,32049.742,64371.44,1.1724822301138178,1.125731548064013
