Time (ms),SS316 Alloy Back Surface,SS316 Alloy Front Surface,Al 356 Alloy Back Surface,Al 356 Alloy Front Surface,SS 316 - Al 356 Composite Back Surface,SS 316 - Al 356 Composite Front Surface
0.025377054,561.5422,-54.510586,93.95926,352.45053,106.940865,489.5226
0.02539208,561.8469,-54.928913,93.99789,353.2186,106.81814,490.60538
0.025407104,562.1504,-55.347435,94.03802,353.98578,106.6984,491.68695
0.02542213,562.45233,-55.766037,94.079666,354.7519,106.58161,492.76752
0.025437154,562.75305,-56.184837,94.12282,355.51694,106.46779,493.84683
0.025452178,563.05225,-56.603783,94.167465,356.28094,106.35689,494.92502
0.025467204,563.3502,-57.022804,94.2136,357.04385,106.24893,496.00195
0.025482228,563.6468,-57.44192,94.26122,357.8057,106.14391,497.0777
0.025497254,563.94196,-57.861126,94.31033,358.56638,106.0418,498.15222
0.025512278,564.2357,-58.280422,94.36089,359.326,105.94258,499.2255
0.025527304,564.52814,-58.699806,94.41294,360.08447,105.846275,500.29752
0.025542328,564.8192,-59.119274,94.46643,360.84183,105.75285,501.36816
0.025557352,565.1089,-59.53878,94.52139,361.59802,105.6623,502.4375
0.025572378,565.3972,-59.95828,94.577774,362.35297,105.574615,503.5055
0.025587402,565.6842,-60.377865,94.635605,363.10675,105.48978,504.5721
0.025602428,565.9698,-60.797436,94.694855,363.8593,105.40779,505.63745
0.025617452,566.2541,-61.21699,94.75553,364.61066,105.328636,506.7012
0.025632478,566.53705,-61.63659,94.817635,365.3608,105.25231,507.76364
0.025647502,566.8186,-62.056126,94.88114,366.1097,105.178795,508.82462
0.025662526,567.0988,-62.475697,94.94605,366.8573,105.108086,509.88406
0.025677552,567.3777,-62.895203,95.01236,367.60358,105.04017,510.94214
0.025692577,567.65515,-63.314693,95.080055,368.34857,104.97502,511.99866
