Strain (mm/mm),SS316 Alloy Back Surface,SS316 Alloy Front Surface,Al 356 Alloy Back Surface,Al 356 Alloy Front Surface,SS 316 - Al 356 Composite Back Surface,SS 316 - Al 356 Composite Front Surface
,,,337.64075,287.02145,480.09537,410.99893
,,,337.7082,287.0271,480.23392,411.14758
,,,337.7759,287.0327,480.37314,411.2965
,,,337.84378,287.03818,480.51312,411.44598
,,,337.91196,287.04358,480.6539,411.59592
,,,337.98038,287.04892,480.79526,411.7463
,,,338.04904,287.0541,480.9374,411.89716
,,,338.11792,287.0592,481.08032,412.04846
,,,338.18704,287.06424,481.22385,412.20026
,,,338.25638,287.06918,481.36807,412.35242
,,,338.326,287.0739,481.51303,412.50507
,,,338.3957,287.07864,481.65866,412.65817
,,,338.46573,287.0833,481.80496,412.81168
,,,338.53595,287.08774,481.95187,412.9657
,,,338.60638,287.09216,482.0995,413.1201
,,,338.6771,287.0964,482.24774,413.2749
,,,338.74786,287.10065,482.3967,413.4301
,,,338.81897,287.1047,482.54626,413.5858
,,,338.89023,287.10867,482.6964,413.74185
,,,338.96167,287.1125,482.84717,413.8983
,,,339.03326,287.1162,482.99863,414.0551
,,,339.10507,287.11987,483.1507,414.21243
,,,339.1771,287.1234,483.30328,414.37012
,,,339.2493,287.12677,483.4566,414.52817
,,,339.32162,287.1301,483.61038,414.6866
,,,339.39417,287.1332,483.76477,414.84546
,,,339.46692,287.13632,483.91974,415.00467
,,,339.53983,287.13922,484.07532,415.1643
,,,339.61285,287.142,484.2314,415.32422
,,,339.68607,287.14468,484.38806,415.48456
,,,339.75943,287.14725,484.5453,415.64526
,,,339.8329,287.14975,484.703,415.8063
,,,339.90656,287.15207,484.86124,415.96774
,,,339.9804,287.15427,485.0201,416.1295
,,,340.05432,287.15628,485.17938,416.29163
,,,340.12845,287.15826,485.33917,416.45407
,,,340.20264,287.16006,485.49945,416.61685
,,,340.27704,287.16168,485.66028,416.78
,,,340.35147,287.1633,485.82153,416.94348
,,,340.42615,287.16473,485.9833,417.1072
,,,340.50085,287.166,486.1455,417.27133
,,,340.5757,287.1671,486.3082,417.4358
,,,340.6506,287.16815,486.4713,417.60052
,,,340.7257,287.169,486.63495,417.76556
,,,340.80087,287.16977,486.79892,417.93088
,,,340.87616,287.17038,486.96332,418.09647
,,,340.95154,287.1708,487.12817,418.26245
,,,341.02698,287.17117,487.29343,418.42862
,,,341.1026,287.1713,487.45917,418.59515
,,,341.17822,287.17136,487.62512,418.7619
,,,341.254,287.17126,487.79156,418.92896
,,,341.32977,287.17102,487.95837,419.0963
,,,341.40564,287.1706,488.12558,419.2639
,,,341.4816,287.17007,488.29306,419.4317
,,,341.55762,287.1694,488.46094,419.59982
,,,341.63373,287.16852,488.62912,419.7681
,,,341.7098,287.16757,488.7977,419.93677
,,,341.78604,287.16638,488.9666,420.10565
,,,341.86234,287.16513,489.1357,420.2747
,,,341.9386,287.16367,489.30524,420.44397
,,,342.0149,287.16208,489.47513,420.61353
,,,342.0913,287.16037,489.64514,420.78326
,,,342.16772,287.15842,489.8155,420.95322
,,,342.24417,287.15637,489.98608,421.1234
,,,342.32068,287.15414,490.15704,421.29376
,,,342.3972,287.15176,490.32816,421.46436
,,,342.4737,287.1492,490.49954,421.63516
,,,342.5502,287.1465,490.67117,421.80615
,,,342.6268,287.14368,490.84302,421.9773
,,,342.70334,287.1406,491.0151,422.1487
,,,342.77994,287.13742,491.18738,422.32016
,,,342.85645,287.1341,491.35986,422.49182
,,,342.93304,287.13055,491.5325,422.66376
,,,343.00955,287.1269,491.70535,422.83572
,,,343.08612,287.12305,491.87836,423.00793
,,,343.16266,287.119,492.05157,423.18024
,,,343.23914,287.11484,492.22488,423.35272
,,,343.31564,287.11044,492.3984,423.52527
,,,343.39206,287.10593,492.572,423.69806
,,,343.4685,287.10123,492.74567,423.87085
,,,343.5449,287.09637,492.91956,424.04388
,,,343.62122,287.0913,493.09357,424.21704
,,,343.6975,287.0861,493.2676,424.3903
,,,343.77377,287.0807,493.44174,424.5636
,,,343.84995,287.07504,493.61597,424.73706
,,,343.9261,287.0693,493.79025,424.91052
,,,344.00214,287.06342,493.96463,425.08423
,,,344.0782,287.05728,494.13904,425.25787
,,,344.15414,287.05096,494.3135,425.43167
,,,344.23,287.04446,494.48795,425.60556
,,,344.3058,287.0378,494.66238,425.77948
,,,344.38147,287.03094,494.83688,425.95355
,,,344.45712,287.02393,495.01144,426.1276
,,,344.53265,287.0167,495.1859,426.3017
,,,344.6081,287.00934,495.36038,426.47592
,,,344.6834,287.00174,495.53488,426.65015
,,,344.7587,286.994,495.7093,426.82437
,,,344.8338,286.98596,495.88367,426.9987
,,,344.90884,286.9778,496.05798,427.17297
,,,344.98376,286.96948,496.23227,427.34726
,,,345.05856,286.96097,496.40643,427.52167
,,,345.1332,286.9522,496.58054,427.696
,,,345.20773,286.9433,496.75452,427.87036
,,,345.28214,286.9342,496.9284,428.0447
,,,345.35645,286.9249,497.1022,428.21906
,,,345.43057,286.91537,497.27585,428.3934
,,,345.50458,286.90567,497.44937,428.5678
,,,345.57846,286.89578,497.6228,428.7421
,,,345.65213,286.88568,497.79602,428.91638
,,,345.72565,286.8754,497.9691,429.09055
,,,345.799,286.86487,498.14197,429.2648
,,,345.87222,286.8542,498.31467,429.4389
,,,345.94525,286.84326,498.48724,429.61304
,,,346.01816,286.83215,498.65955,429.78705
,,,346.09085,286.82086,498.83167,429.9611
,,,346.16336,286.8094,499.0035,430.13498
,,,346.23572,286.79767,499.1752,430.3088
,,,346.3078,286.78574,499.3466,430.48248
,,,346.37976,286.77365,499.5178,430.6562
,,,346.45154,286.7613,499.68866,430.8298
,,,346.5231,286.7488,499.8593,431.00333
,,,346.59442,286.736,500.02966,431.17667
,,,346.6656,286.72305,500.19977,431.34988
,,,346.73648,286.7099,500.3695,431.5231
,,,346.8072,286.69653,500.53894,431.6961
,,,346.87772,286.68292,500.70813,431.86905
,,,346.948,286.66913,500.87692,432.0418
,,,347.018,286.65512,501.04535,432.21445
,,,347.08777,286.6409,501.21347,432.38696
,,,347.1574,286.62646,501.38126,432.55933
,,,347.22668,286.6118,501.5486,432.7314
,,,347.29578,286.59695,501.71567,432.90353
,,,347.36453,286.58188,501.8823,433.07535
,,,347.43317,286.56656,502.04855,433.24707
,,,347.50146,286.55103,502.21432,433.41855
,,,347.56952,286.53528,502.37973,433.5899
,,,347.6373,286.51932,502.54474,433.76102
,,,347.70486,286.50317,502.70926,433.93195
,,,347.77206,286.48676,502.87338,434.10275
,,,347.83902,286.47015,503.037,434.27325
,,,347.9057,286.45334,503.2002,434.44354
,,,347.9721,286.43628,503.36285,434.6137
,,,348.0382,286.419,503.5251,434.78354
,,,348.10403,286.40146,503.68674,434.9532
,,,348.16956,286.38373,503.848,435.12256
,,,348.23477,286.3658,504.00873,435.29172
,,,348.29974,286.34763,504.1689,435.46066
,,,348.36426,286.32916,504.3285,435.62936
,,,348.4286,286.31055,504.48755,435.7977
,,,348.49255,286.29175,504.64615,435.9659
,,,348.55624,286.27264,504.80408,436.13373
,,,348.61957,286.25333,504.9615,436.3012
,,,348.68256,286.23383,505.11832,436.46857
,,,348.74524,286.21402,505.27463,436.63562
,,,348.80762,286.19403,505.43018,436.80234
,,,348.86963,286.17374,505.5852,436.96875
,,,348.93127,286.1533,505.73962,437.13483
,,,348.9926,286.13263,505.8934,437.3007
,,,349.05356,286.1117,506.04654,437.4661
,,,349.11414,286.09055,506.19897,437.6313
,,,349.1744,286.06918,506.35083,437.79608
,,,349.23428,286.04755,506.50195,437.96054
,,,349.2938,286.0257,506.65244,438.12463
,,,349.353,286.0036,506.80222,438.28845
,,,349.41177,285.98123,506.95132,438.45187
,,,349.4702,285.95868,507.09976,438.61496
,,,349.5282,285.93594,507.2474,438.77768
,,,349.58585,285.91284,507.39435,438.94
,,,349.64313,285.88965,507.54056,439.10202
,,,349.69998,285.86612,507.6861,439.2635
,,,349.75644,285.84238,507.83084,439.42468
,,,349.81247,285.8184,507.9748,439.5855
,,,349.86823,285.79416,508.11795,439.74588
,,,349.92346,285.76968,508.26044,439.90588
,,,349.97833,285.74503,508.4021,440.0654
,,,350.0328,285.7201,508.54288,440.22458
,,,350.08682,285.6949,508.68292,440.38327
,,,350.14047,285.66946,508.82217,440.54153
,,,350.19366,285.64383,508.9606,440.69946
,,,350.24643,285.61792,509.09814,440.85687
,,,350.2988,285.59174,509.2349,441.0139
,,,350.3507,285.56537,509.3708,441.1703
,,,350.40216,285.53876,509.50577,441.32645
,,,350.45325,285.51196,509.63998,441.48196
,,,350.50385,285.48483,509.77322,441.63705
,,,350.55396,285.45746,509.90558,441.79175
,,,350.60367,285.42987,510.0371,441.9459
,,,350.65298,285.40204,510.16766,442.09958
,,,350.70178,285.37396,510.2974,442.25278
,,,350.75012,285.3456,510.42618,442.40543
,,,350.79797,285.31702,510.554,442.55753
,,,350.8454,285.2882,510.68094,442.70932
,,,350.8924,285.2592,510.80682,442.86038
,,,350.9388,285.22986,510.9319,443.011
,,,350.9849,285.2003,511.05594,443.16107
,,,351.03043,285.1705,511.17902,443.31067
,,,351.07547,285.14047,511.30112,443.45972
,,,351.12003,285.11017,511.42227,443.60815
,,,351.16412,285.07965,511.54236,443.756
,,,351.20773,285.04886,511.66147,443.90344
,,,351.25085,285.01785,511.77963,444.05026
,,,351.29343,284.98657,511.8967,444.1965
,,,351.33557,284.95502,512.01276,444.3421
,,,351.3772,284.9232,512.12787,444.48724
,,,351.41827,284.8912,512.2418,444.6317
,,,351.45895,284.85895,512.35474,444.77563
,,,351.49905,284.82648,512.4666,444.9189
,,,351.5386,284.79367,512.57745,445.06165
,,,351.5777,284.76068,512.68726,445.2037
,,,351.61627,284.72742,512.7959,445.3452
,,,351.65433,284.69388,512.9035,445.48608
,,,351.69186,284.66016,513.00995,445.62634
,,,351.72885,284.62616,513.11536,445.76593
,,,351.76535,284.59186,513.2196,445.9049
,,,351.80127,284.5573,513.32275,446.0433
,,,351.83667,284.52264,513.42474,446.181
,,,351.87155,284.4876,513.5257,446.31802
,,,351.9059,284.4524,513.62537,446.45444
,,,351.9397,284.4168,513.72394,446.5902
,,,351.9729,284.38113,513.8215,446.72525
,,,352.0056,284.3451,513.9178,446.85962
,,,352.0378,284.30884,514.0129,446.9934
,,,352.06943,284.27237,514.1069,447.12637
,,,352.10052,284.2356,514.1996,447.25867
,,,352.13104,284.19858,514.29114,447.39035
,,,352.16098,284.16135,514.38153,447.52133
,,,352.19037,284.12384,514.47076,447.65152
,,,352.21924,284.0861,514.5587,447.7811
,,,352.2475,284.04816,514.64545,447.90994
,,,352.2752,284.00983,514.73096,448.038
,,,352.30237,283.97134,514.8153,448.1653
,,,352.3289,283.93262,514.8984,448.29202
,,,352.3549,283.8936,514.98016,448.41794
,,,352.38034,283.85437,515.0607,448.54306
,,,352.4052,283.81482,515.1401,448.6675
,,,352.42944,283.7751,515.21814,448.7911
,,,352.45316,283.73514,515.295,448.9141
,,,352.47632,283.69485,515.3704,449.03625
,,,352.4988,283.65436,515.4447,449.1576
,,,352.52078,283.61362,515.5177,449.2782
,,,352.5421,283.5726,515.58936,449.39807
,,,352.56293,283.53137,515.65967,449.51712
,,,352.58307,283.48987,515.72876,449.63544
,,,352.6027,283.44812,515.7965,449.75287
,,,352.62167,283.40616,515.863,449.8695
,,,352.64008,283.36398,515.9281,449.98535
,,,352.65793,283.32144,515.99194,450.10043
,,,352.67508,283.27872,516.0544,450.21466
,,,352.69168,283.23572,516.1155,450.32816
,,,352.70767,283.19247,516.1753,450.44067
,,,352.72308,283.149,516.23376,450.5525
,,,352.7379,283.1053,516.29083,450.66348
,,,352.75208,283.06134,516.3466,450.77356
,,,352.7657,283.01712,516.40094,450.88287
,,,352.77863,282.97263,516.454,450.9913
,,,352.791,282.9279,516.5057,451.09885
,,,352.8027,282.88297,516.5559,451.20547
,,,352.81393,282.83774,516.60474,451.31146
,,,352.82437,282.7923,516.6523,451.41644
,,,352.83432,282.74655,516.6984,451.5206
,,,352.8436,282.70068,516.7431,451.62384
,,,352.8523,282.65445,516.78644,451.7262
,,,352.86032,282.608,516.82837,451.82767
,,,352.86774,282.56134,516.86884,451.92825
,,,352.8746,282.51443,516.9079,452.02808
,,,352.8807,282.46722,516.9457,452.1269
,,,352.88635,282.41983,516.98193,452.22476
,,,352.8913,282.3722,517.0167,452.32178
,,,352.89557,282.32428,517.0501,452.41788
,,,352.8993,282.27612,517.0821,452.51312
,,,352.90234,282.22775,517.1126,452.60736
,,,352.9048,282.17914,517.1418,452.70068
,,,352.90656,282.13025,517.16943,452.79306
,,,352.90778,282.08112,517.1957,452.88455
,,,352.9083,282.03177,517.2204,452.97507
,,,352.9082,281.98218,517.2437,453.0647
,,,352.90747,281.93234,517.26556,453.15335
,,,352.90613,281.8823,517.286,453.24106
,,,352.90417,281.83197,517.30493,453.3278
,,,352.90158,281.7814,517.3224,453.41357
,,,352.8983,281.73062,517.3383,453.49844
,,,352.89447,281.67957,517.3529,453.58224
,,,352.88992,281.6283,517.36597,453.6652
,,,352.8848,281.57678,517.37756,453.7471
,,,352.879,281.52505,517.38763,453.82797
,,,352.8726,281.47305,517.39624,453.90796
,,,352.8655,281.42084,517.4034,453.98694
,,,352.85782,281.36838,517.409,454.06485
,,,352.84952,281.31567,517.41315,454.14194
,,,352.84055,281.2627,517.41583,454.21786
,,,352.83093,281.20953,517.417,454.2928
,,,352.8207,281.1562,517.4167,454.36685
,,,352.8098,281.1025,517.4148,454.4398
,,,352.79828,281.04868,517.4115,454.51175
,,,352.78616,280.99454,517.4067,454.58267
,,,352.77335,280.9402,517.4004,454.6525
,,,352.75995,280.88562,517.39246,454.72144
,,,352.74588,280.8308,517.3832,454.78925
,,,352.7312,280.7758,517.3723,454.85617
,,,352.71588,280.72055,517.35986,454.92184
,,,352.6999,280.66504,517.34607,454.98666
,,,352.68326,280.60928,517.3306,455.05032
,,,352.66605,280.55334,517.3138,455.1129
,,,352.64822,280.49716,517.2953,455.1746
,,,352.6297,280.4407,517.2753,455.23508
,,,352.61057,280.3841,517.25397,455.29453
,,,352.59076,280.32724,517.231,455.35297
,,,352.57037,280.27017,517.2064,455.41028
,,,352.54938,280.21283,517.1805,455.46652
,,,352.52768,280.15524,517.1529,455.5218
,,,352.5053,280.09744,517.1239,455.57593
,,,352.4824,280.03946,517.09326,455.629
,,,352.45886,279.9813,517.0613,455.68097
,,,352.43466,279.9228,517.0276,455.73184
,,,352.40982,279.86414,516.9925,455.78165
,,,352.38437,279.80524,516.9559,455.83035
,,,352.35825,279.7461,516.91766,455.87793
,,,352.3316,279.68683,516.8779,455.92444
,,,352.30423,279.62723,516.83673,455.9699
,,,352.2763,279.56744,516.794,456.01413
,,,352.2477,279.50748,516.74976,456.05737
,,,352.2185,279.44724,516.704,456.09943
,,,352.18872,279.3868,516.6567,456.14038
,,,352.15826,279.32617,516.60785,456.1803
,,,352.1272,279.26532,516.5575,456.219
,,,352.09552,279.2042,516.5056,456.25656
,,,352.06317,279.14288,516.4523,456.2931
,,,352.03027,279.0814,516.39746,456.32834
,,,351.99677,279.01968,516.341,456.36258
,,,351.96262,278.95773,516.28314,456.39566
,,,351.9279,278.89554,516.2237,456.42767
,,,351.8925,278.83316,516.1627,456.45847
,,,351.85657,278.77063,516.1003,456.48813
,,,351.81995,278.70776,516.0363,456.51666
,,,351.78275,278.64474,515.9709,456.54404
,,,351.74496,278.58157,515.904,456.57022
,,,351.70654,278.51816,515.8355,456.59525
,,,351.66754,278.4545,515.7655,456.61914
,,,351.62796,278.39062,515.6941,456.6419
,,,351.58777,278.32663,515.6211,456.66348
,,,351.54703,278.26236,515.5467,456.68387
,,,351.5056,278.19788,515.4708,456.70322
,,,351.46362,278.1332,515.3933,456.72125
,,,351.42108,278.06833,515.3145,456.73822
,,,351.3779,278.00327,515.234,456.75397
,,,351.33417,277.93802,515.1521,456.76846
,,,351.28986,277.8725,515.0687,456.78183
,,,351.24493,277.80682,514.98395,456.79407
,,,351.19946,277.74094,514.89764,456.8051
,,,351.15338,277.67484,514.8099,456.8149
,,,351.10675,277.60855,514.72064,456.82352
,,,351.0595,277.5421,514.62994,456.831
,,,351.01172,277.4754,514.5377,456.8373
,,,350.96338,277.4085,514.44415,456.84238
,,,350.91446,277.3414,514.3491,456.8462
,,,350.8649,277.27414,514.2525,456.84897
,,,350.81485,277.20667,514.15454,456.8504
,,,350.76425,277.139,514.0551,456.85074
,,,350.71307,277.07114,513.9542,456.8498
,,,350.66132,277.00314,513.8519,456.8477
,,,350.60904,276.93488,513.7483,456.84433
,,,350.55615,276.86642,513.6431,456.83978
,,,350.50275,276.7978,513.53656,456.83405
,,,350.4488,276.72894,513.4285,456.82706
,,,350.39435,276.65997,513.31915,456.81888
,,,350.33932,276.59076,513.2084,456.8095
,,,350.28372,276.5214,513.0961,456.79883
,,,350.22766,276.4518,512.9825,456.78702
,,,350.17102,276.38205,512.86743,456.774
,,,350.11383,276.31213,512.75104,456.7597
,,,350.05612,276.24197,512.63324,456.74417
,,,349.99792,276.1717,512.51404,456.72742
,,,349.93918,276.10114,512.3935,456.70953
,,,349.8799,276.0305,512.27155,456.69034
,,,349.82013,275.95966,512.1483,456.66986
,,,349.75983,275.88858,512.0236,456.6483
,,,349.69907,275.81735,511.89764,456.62537
,,,349.6378,275.74597,511.77023,456.6012
,,,349.57593,275.67438,511.64157,456.57584
,,,349.5136,275.6026,511.5115,456.5493
,,,349.45084,275.5307,511.38022,456.5215
,,,349.3875,275.45856,511.2475,456.4924
,,,349.32376,275.38626,511.11343,456.46213
,,,349.25946,275.31378,510.97815,456.43054
,,,349.1947,275.2412,510.84146,456.39777
,,,349.12946,275.16833,510.70352,456.36374
,,,349.0637,275.09537,510.56427,456.3284
,,,348.99753,275.0222,510.42377,456.2919
,,,348.93085,274.94888,510.28192,456.25418
,,,348.8637,274.87537,510.1389,456.21515
,,,348.7961,274.8017,509.9945,456.17487
,,,348.72803,274.72787,509.84888,456.1334
,,,348.65955,274.65387,509.702,456.09055
,,,348.5905,274.5797,509.55383,456.0466
,,,348.52112,274.50534,509.40442,456.00125
,,,348.45126,274.43082,509.2538,455.9547
,,,348.38092,274.35617,509.10202,455.90698
,,,348.31018,274.2813,508.94894,455.85788
,,,348.239,274.2063,508.79465,455.80762
,,,348.1674,274.13116,508.63916,455.75613
,,,348.09534,274.05582,508.4825,455.70337
,,,348.02286,273.98035,508.32465,455.64926
,,,347.94995,273.90466,508.16556,455.594
,,,347.87665,273.82892,508.00534,455.53738
,,,347.80292,273.7529,507.844,455.47958
,,,347.72882,273.67682,507.68134,455.42044
,,,347.65433,273.60052,507.51764,455.36017
,,,347.57935,273.52408,507.35278,455.29855
,,,347.50403,273.44748,507.18677,455.2357
,,,347.4283,273.37073,507.01965,455.17157
,,,347.35223,273.29382,506.85144,455.10614
,,,347.27573,273.21677,506.68204,455.03955
,,,347.19882,273.13953,506.51154,454.97162
,,,347.12158,273.06216,506.3401,454.90244
,,,347.044,272.98465,506.1674,454.83197
,,,346.96603,272.907,505.99365,454.76038
,,,346.8877,272.8292,505.81888,454.6874
,,,346.80896,272.7512,505.64307,454.6132
,,,346.7299,272.6731,505.46616,454.53772
,,,346.6505,272.59482,505.28818,454.461
,,,346.57077,272.51636,505.10916,454.38293
,,,346.49066,272.43784,504.92923,454.3037
,,,346.41025,272.3591,504.74823,454.22318
,,,346.32944,272.2803,504.56622,454.1414
,,,346.2484,272.20132,504.3832,454.05838
,,,346.16696,272.12213,504.1992,453.9741
,,,346.0852,272.04288,504.0142,453.8885
,,,346.00317,271.96347,503.82825,453.80164
,,,345.9208,271.8839,503.64136,453.71353
,,,345.8382,271.8042,503.4535,453.62427
,,,345.75522,271.72433,503.2647,453.5336
,,,345.67197,271.64438,503.075,453.44174
,,,345.58844,271.5642,502.88437,453.34863
,,,345.50458,271.484,502.69284,453.25424
,,,345.4205,271.4036,502.50043,453.15854
,,,345.3361,271.32306,502.3071,453.06168
,,,345.25143,271.24237,502.11285,452.9635
,,,345.1665,271.16162,501.91782,452.86407
,,,345.08133,271.08066,501.7219,452.7634
,,,344.99588,270.9996,501.52512,452.66147
,,,344.91022,270.9184,501.32748,452.5583
,,,344.82425,270.83704,501.1291,452.4539
,,,344.73804,270.75555,500.92984,452.34818
,,,344.6516,270.67395,500.72977,452.24118
,,,344.56503,270.59225,500.52896,452.133
,,,344.47815,270.51035,500.3273,452.0235
,,,344.39102,270.4284,500.1249,451.91284
,,,344.30365,270.34625,499.92178,451.80087
,,,344.2162,270.26398,499.71786,451.68774
,,,344.12842,270.18164,499.51328,451.57318
,,,344.0405,270.09912,499.30786,451.4575
,,,343.9524,270.0165,499.1018,451.34055
,,,343.864,269.93372,498.89502,451.22238
,,,343.77554,269.85086,498.68753,451.10294
,,,343.68683,269.76785,498.4794,450.98224
,,,343.59793,269.68472,498.27057,450.86035
,,,343.5089,269.60147,498.06107,450.73715
,,,343.41974,269.51807,497.85098,450.61273
,,,343.3303,269.43463,497.64017,450.48706
,,,343.2408,269.351,497.4288,450.3602
,,,343.15112,269.26727,497.21683,450.2321
,,,343.06134,269.18338,497.00424,450.10272
,,,342.9714,269.09943,496.79108,449.9721
,,,342.8813,269.01532,496.57724,449.84024
,,,342.79105,268.93112,496.36298,449.7072
,,,342.70074,268.84677,496.1481,449.57294
,,,342.6103,268.76236,495.9327,449.4374
,,,342.51968,268.67776,495.7168,449.30063
,,,342.42905,268.5931,495.50027,449.1626
,,,342.33826,268.5083,495.2834,449.02338
,,,342.24734,268.42334,495.06592,448.883
,,,342.1564,268.33832,494.84805,448.7413
,,,342.0654,268.2532,494.62967,448.59842
,,,341.97424,268.1679,494.41083,448.4543
,,,341.88303,268.08255,494.1916,448.30902
