Time (ms),SS 316 - Al 356 Composite Strain Rate 1W,SS 316 - Al 356 Composite Strain Rate 3W,SS316 Alloy Strain Rate 1W,SS316 Alloy Strain Rate 3W,Al 356 Alloy Strain Rate 1W,Al 356 Alloy Strain Rate 3W
0.105090626,-1586.4086,1656.4036,-1278.0089,782.27563,-1235.1344,1290.0508
0.105102256,-1586.0037,1656.5035,-1277.6929,782.2733,-1234.7876,1290.1261
0.10511388,-1585.5967,1656.6031,-1277.3761,782.26965,-1234.4402,1290.2012
0.10512551,-1585.1881,1656.702,-1277.0588,782.2653,-1234.0924,1290.2764
0.10513714,-1584.7775,1656.8,-1276.7407,782.26,-1233.744,1290.3513
0.10514877,-1584.3647,1656.8973,-1276.422,782.2535,-1233.3951,1290.4259
0.1051604,-1583.9502,1656.9944,-1276.1027,782.2462,-1233.0458,1290.5007
0.10517202,-1583.5337,1657.0903,-1275.7826,782.238,-1232.6958,1290.5752
0.10518365,-1583.1152,1657.1857,-1275.462,782.2286,-1232.3455,1290.6493
0.105195284,-1582.695,1657.2804,-1275.1407,782.21826,-1231.9945,1290.7234
0.105206914,-1582.2728,1657.3741,-1274.8187,782.2072,-1231.6432,1290.7972
0.105218545,-1581.8485,1657.4677,-1274.4963,782.19476,-1231.2914,1290.8706
0.10523017,-1581.4225,1657.5599,-1274.1731,782.18146,-1230.9391,1290.9443
0.1052418,-1580.9945,1657.652,-1273.8492,782.1671,-1230.5862,1291.0176
0.10525343,-1580.5646,1657.7428,-1273.5248,782.15186,-1230.2328,1291.0906
0.10526506,-1580.1328,1657.8335,-1273.1998,782.13544,-1229.8789,1291.1633
0.10527669,-1579.6992,1657.9231,-1272.874,782.1179,-1229.5245,1291.236
0.10528832,-1579.2637,1658.0118,-1272.5479,782.09955,-1229.1696,1291.3083
0.10529994,-1578.8262,1658.1002,-1272.2207,782.07996,-1228.8142,1291.3804
0.10531157,-1578.387,1658.1876,-1271.8933,782.0594,-1228.4584,1291.4521
0.1053232,-1577.9457,1658.274,-1271.5651,782.03784,-1228.1019,1291.5236
0.10533483,-1577.5028,1658.36,-1271.2365,782.01514,-1227.7451,1291.5951
0.10534646,-1577.0577,1658.4451,-1270.907,781.9914,-1227.3878,1291.666
0.10535809,-1576.6111,1658.5294,-1270.5769,781.96674,-1227.0299,1291.7366
0.10536972,-1576.1625,1658.613,-1270.2463,781.9408,-1226.6716,1291.807
0.10538135,-1575.7119,1658.6958,-1269.9153,781.9139,-1226.3126,1291.8771
0.10539298,-1575.2596,1658.7778,-1269.5834,781.88574,-1225.9532,1291.9469
0.10540461,-1574.8057,1658.8589,-1269.2511,781.85657,-1225.5934,1292.0164
0.10541623,-1574.3495,1658.9393,-1268.9182,781.8264,-1225.2329,1292.0856
0.10542786,-1573.8916,1659.0189,-1268.5846,781.7953,-1224.872,1292.1543
0.10543949,-1573.4323,1659.098,-1268.2505,781.76294,-1224.5105,1292.2228
0.10545112,-1572.9706,1659.1758,-1267.9159,781.7294,-1224.1486,1292.2908
0.10546275,-1572.5073,1659.2529,-1267.5806,781.6948,-1223.7863,1292.3585
0.105474375,-1572.0422,1659.3291,-1267.2448,781.65906,-1223.4232,1292.426
0.105486006,-1571.5756,1659.4047,-1266.9082,781.6223,-1223.0598,1292.4929
0.105497636,-1571.1068,1659.4794,-1266.5713,781.5844,-1222.6957,1292.5594
0.105509266,-1570.6365,1659.5532,-1266.2335,781.54517,-1222.3313,1292.6255
0.1055209,-1570.1642,1659.6261,-1265.8955,781.505,-1221.9662,1292.6915
0.10553253,-1569.6902,1659.6984,-1265.5568,781.4638,-1221.6008,1292.7568
0.10554415,-1569.2144,1659.7697,-1265.2175,781.4213,-1221.2346,1292.8219
0.10555578,-1568.7369,1659.8402,-1264.8778,781.37775,-1220.8682,1292.8862
0.10556741,-1568.2576,1659.9095,-1264.5372,781.33307,-1220.5011,1292.9506
0.10557904,-1567.7765,1659.9783,-1264.1963,781.2873,-1220.1334,1293.0142
0.10559067,-1567.2937,1660.046,-1263.855,781.2402,-1219.7654,1293.0774
0.105602294,-1566.8092,1660.113,-1263.5128,781.1921,-1219.3967,1293.1403
0.105613925,-1566.3229,1660.179,-1263.1703,781.14276,-1219.0275,1293.2023
0.105625555,-1565.8348,1660.2443,-1262.827,781.09235,-1218.6578,1293.2643
0.105637185,-1565.3451,1660.3083,-1262.4835,781.04065,-1218.2877,1293.3256
0.105648816,-1564.8535,1660.3718,-1262.1392,780.9879,-1217.917,1293.3864
0.10566044,-1564.3605,1660.4342,-1261.7946,780.9341,-1217.5457,1293.4469
0.10567207,-1563.8657,1660.4958,-1261.4491,780.87897,-1217.174,1293.5067
0.1056837,-1563.369,1660.5565,-1261.1034,780.8226,-1216.8015,1293.566
0.10569533,-1562.871,1660.6163,-1260.757,780.7651,-1216.4287,1293.6249
0.10570696,-1562.371,1660.675,-1260.41,780.7064,-1216.0554,1293.6832
0.10571858,-1561.8693,1660.7329,-1260.063,780.64655,-1215.6815,1293.7408
0.10573021,-1561.366,1660.7898,-1259.7148,780.58575,-1215.3071,1293.7982
0.10574184,-1560.861,1660.8457,-1259.3663,780.52344,-1214.9321,1293.8549
0.105753474,-1560.3546,1660.9011,-1259.0175,780.4601,-1214.5565,1293.911
0.105765104,-1559.8463,1660.9551,-1258.668,780.3954,-1214.1805,1293.9664
0.10577673,-1559.3364,1661.0083,-1258.318,780.32965,-1213.804,1294.0214
0.10578836,-1558.8247,1661.0605,-1257.9675,780.26263,-1213.427,1294.0759
0.10579999,-1558.3115,1661.1117,-1257.6166,780.1946,-1213.0493,1294.1296
0.10581162,-1557.7968,1661.162,-1257.2649,780.12506,-1212.671,1294.1827
0.10582325,-1557.2805,1661.2115,-1256.913,780.0544,-1212.2924,1294.2354
0.10583488,-1556.7626,1661.2598,-1256.5603,779.9826,-1211.913,1294.2872
0.1058465,-1556.2429,1661.3074,-1256.2074,779.90967,-1211.5333,1294.3387
0.10585813,-1555.7217,1661.3538,-1255.8539,779.8353,-1211.153,1294.3893
0.10586976,-1555.1989,1661.3992,-1255.4998,779.76,-1210.7721,1294.4396
0.10588139,-1554.6747,1661.4435,-1255.1453,779.6832,-1210.3906,1294.4888
0.10589302,-1554.1486,1661.4868,-1254.7903,779.60535,-1210.0085,1294.5377
0.105904646,-1553.6212,1661.5294,-1254.4347,779.5263,-1209.626,1294.5857
0.10591628,-1553.0922,1661.571,-1254.0787,779.4458,-1209.2428,1294.6332
0.10592791,-1552.5615,1661.6116,-1253.7223,779.3642,-1208.8591,1294.6798
0.10593954,-1552.0294,1661.6506,-1253.3654,779.2815,-1208.475,1294.726
0.10595117,-1551.4958,1661.6895,-1253.0079,779.1973,-1208.0902,1294.7712
0.10596279,-1550.9607,1661.7267,-1252.65,779.1121,-1207.7047,1294.816
0.10597442,-1550.424,1661.7631,-1252.2916,779.0255,-1207.3188,1294.8597
0.10598605,-1549.8857,1661.7986,-1251.9326,778.9379,-1206.9324,1294.9031
0.10599768,-1549.3461,1661.8329,-1251.5735,778.849,-1206.5454,1294.9454
0.10600931,-1548.805,1661.8663,-1251.2135,778.75867,-1206.1578,1294.9873
0.106020935,-1548.2622,1661.8983,-1250.8531,778.6672,-1205.7697,1295.0284
0.106032565,-1547.7181,1661.9296,-1250.4924,778.57434,-1205.3809,1295.0686
0.106044196,-1547.1726,1661.96,-1250.1312,778.4804,-1204.9916,1295.1082
0.106055826,-1546.6254,1661.9891,-1249.7695,778.38525,-1204.6017,1295.147
0.10606746,-1546.077,1662.0172,-1249.4075,778.2888,-1204.2112,1295.1848
0.10607909,-1545.5271,1662.0441,-1249.0448,778.191,-1203.8202,1295.2222
0.10609071,-1544.9757,1662.0703,-1248.6816,778.09216,-1203.4286,1295.2584
0.10610234,-1544.423,1662.0952,-1248.3182,777.9919,-1203.0363,1295.294
0.10611397,-1543.8688,1662.119,-1247.9541,777.8903,-1202.6437,1295.3287
0.1061256,-1543.313,1662.1417,-1247.5896,777.7878,-1202.2502,1295.3627
0.10613723,-1542.7562,1662.1636,-1247.2249,777.6836,-1201.8563,1295.3961
0.106148854,-1542.1978,1662.1841,-1246.8594,777.5784,-1201.4618,1295.4283
0.106160484,-1541.638,1662.2037,-1246.4937,777.47205,-1201.0667,1295.4598
0.106172115,-1541.0768,1662.2223,-1246.1274,777.36414,-1200.6709,1295.4905
0.106183745,-1540.5144,1662.2395,-1245.7607,777.2551,-1200.2747,1295.5203
0.106195375,-1539.9502,1662.2559,-1245.3937,777.14484,-1199.8777,1295.5492
0.106207,-1539.3851,1662.2711,-1245.026,777.0334,-1199.4803,1295.5771
0.10621863,-1538.8186,1662.2852,-1244.658,776.9205,-1199.0823,1295.6045
0.10623026,-1538.2509,1662.2982,-1244.2896,776.8065,-1198.6835,1295.6307
0.10624189,-1537.6815,1662.3102,-1243.9205,776.6911,-1198.2843,1295.6562
0.10625352,-1537.1111,1662.3208,-1243.5513,776.5746,-1197.8843,1295.6807
0.10626514,-1536.5392,1662.3306,-1243.1815,776.45667,-1197.4838,1295.7043
0.10627677,-1535.9662,1662.3392,-1242.8113,776.33765,-1197.0828,1295.727
0.1062884,-1535.3917,1662.3468,-1242.4407,776.2173,-1196.681,1295.7487
0.10630003,-1534.8162,1662.3531,-1242.0696,776.0955,-1196.2786,1295.7695
0.106311664,-1534.2391,1662.3584,-1241.6981,775.97253,-1195.8756,1295.7894
0.10632329,-1533.661,1662.3623,-1241.3262,775.8484,-1195.4722,1295.8085
0.10633492,-1533.0817,1662.3655,-1240.9539,775.723,-1195.0679,1295.8264
0.10634655,-1532.5009,1662.3671,-1240.5812,775.5964,-1194.6632,1295.8434
0.10635818,-1531.919,1662.368,-1240.2079,775.4684,-1194.2577,1295.8597
0.10636981,-1531.3359,1662.3676,-1239.8344,775.33905,-1193.8516,1295.8749
0.10638144,-1530.7516,1662.3658,-1239.4601,775.2086,-1193.4451,1295.8888
0.10639306,-1530.1663,1662.3632,-1239.0857,775.07666,-1193.0377,1295.9019
0.10640469,-1529.5795,1662.3593,-1238.7109,774.9437,-1192.6296,1295.9142
0.10641632,-1528.9917,1662.3541,-1238.3356,774.80927,-1192.2212,1295.9254
0.10642795,-1528.4025,1662.348,-1237.9598,774.6738,-1191.812,1295.9354
0.10643958,-1527.8124,1662.3408,-1237.5837,774.537,-1191.4021,1295.9445
0.106451206,-1527.2208,1662.3323,-1237.2073,774.39874,-1190.9917,1295.9525
0.106462836,-1526.6284,1662.3226,-1236.8302,774.2596,-1190.5804,1295.9596
0.10647447,-1526.0349,1662.3119,-1236.4529,774.1189,-1190.1686,1295.9657
0.1064861,-1525.4401,1662.2999,-1236.0752,773.9771,-1189.7562,1295.9707
0.10649773,-1524.8442,1662.2869,-1235.6969,773.8338,-1189.3433,1295.9745
0.10650935,-1524.2473,1662.2726,-1235.3182,773.6895,-1188.9294,1295.9774
0.10652098,-1523.6492,1662.2571,-1234.9393,773.54376,-1188.515,1295.9791
0.10653261,-1523.0502,1662.2405,-1234.5599,773.39685,-1188.1,1295.9799
0.10654424,-1522.45,1662.2225,-1234.1799,773.2486,-1187.6844,1295.9796
0.10655587,-1521.8486,1662.2035,-1233.7998,773.0993,-1187.2681,1295.978
0.106567495,-1521.2463,1662.1832,-1233.4192,772.9486,-1186.851,1295.9755
0.106579125,-1520.643,1662.1621,-1233.0382,772.7967,-1186.4333,1295.972
0.106590755,-1520.0385,1662.1394,-1232.6567,772.6433,-1186.0149,1295.967
0.106602386,-1519.433,1662.1157,-1232.2749,772.489,-1185.5958,1295.9612
0.106614016,-1518.8268,1662.0908,-1231.8927,772.3333,-1185.1761,1295.9542
0.10662564,-1518.2192,1662.0647,-1231.51,772.17615,-1184.7557,1295.946
0.10663727,-1517.611,1662.0374,-1231.1271,772.0181,-1184.3346,1295.9365
0.1066489,-1517.0015,1662.0088,-1230.7435,771.85876,-1183.9128,1295.9261
0.10666053,-1516.391,1661.9792,-1230.3596,771.698,-1183.4905,1295.9148
0.10667216,-1515.7797,1661.9485,-1229.9755,771.536,-1183.0674,1295.902
0.10668379,-1515.1674,1661.9161,-1229.5908,771.37286,-1182.6436,1295.888
0.10669541,-1514.5542,1661.8828,-1229.2057,771.20844,-1182.219,1295.8729
0.106707044,-1513.94,1661.8484,-1228.8204,771.0429,-1181.794,1295.8566
0.106718674,-1513.325,1661.8125,-1228.4344,770.8758,-1181.3679,1295.8392
0.106730305,-1512.7087,1661.7756,-1228.0483,770.7079,-1180.9414,1295.8206
0.106741935,-1512.0919,1661.7374,-1227.6617,770.5385,-1180.514,1295.8008
0.10675356,-1511.4742,1661.6981,-1227.2748,770.3679,-1180.0862,1295.7797
0.10676519,-1510.8556,1661.6577,-1226.8873,770.19617,-1179.6575,1295.7574
0.10677682,-1510.2361,1661.6157,-1226.4995,770.02325,-1179.2279,1295.7339
0.10678845,-1509.6156,1661.5728,-1226.1113,769.8489,-1178.7979,1295.7094
0.10680008,-1508.9943,1661.5286,-1225.7228,769.67334,-1178.3671,1295.6833
0.1068117,-1508.3722,1661.4829,-1225.3339,769.49677,-1177.9353,1295.6564
0.10682333,-1507.7491,1661.4363,-1224.9445,769.31885,-1177.5032,1295.6279
0.10683496,-1507.1255,1661.3884,-1224.5547,769.1396,-1177.0702,1295.5984
0.10684659,-1506.501,1661.3392,-1224.1646,768.9593,-1176.6365,1295.5674
0.10685822,-1505.8755,1661.289,-1223.774,768.77795,-1176.2019,1295.535
0.10686985,-1505.2494,1661.2377,-1223.3832,768.5951,-1175.7667,1295.5017
0.10688148,-1504.6224,1661.1848,-1222.9918,768.4112,-1175.3309,1295.4672
0.10689311,-1503.9949,1661.1309,-1222.6002,768.22614,-1174.8942,1295.431
0.10690474,-1503.3662,1661.0753,-1222.208,768.0398,-1174.4567,1295.3937
0.10691637,-1502.737,1661.0188,-1221.8156,767.85205,-1174.0187,1295.3552
0.106928,-1502.1072,1660.961,-1221.4229,767.66345,-1173.5797,1295.3152
0.10693962,-1501.4767,1660.9021,-1221.0294,767.4736,-1173.14,1295.2742
0.10695125,-1500.8451,1660.8418,-1220.6357,767.2824,-1172.6996,1295.2314
0.10696288,-1500.213,1660.7805,-1220.2418,767.0901,-1172.2585,1295.1877
0.10697451,-1499.5803,1660.7179,-1219.8473,766.89667,-1171.8165,1295.1426
0.10698614,-1498.9469,1660.654,-1219.4525,766.702,-1171.374,1295.0963
0.106997766,-1498.3127,1660.589,-1219.0574,766.5062,-1170.9305,1295.0482
0.107009396,-1497.6781,1660.5226,-1218.6616,766.3092,-1170.4863,1294.9993
0.10702103,-1497.0425,1660.4546,-1218.2657,766.11115,-1170.0414,1294.9487
0.10703266,-1496.4065,1660.3859,-1217.8694,765.9119,-1169.5956,1294.8969
0.10704429,-1495.7697,1660.3157,-1217.4725,765.71136,-1169.149,1294.8436
0.10705591,-1495.1323,1660.2444,-1217.0753,765.50964,-1168.7017,1294.7891
0.10706754,-1494.4943,1660.1718,-1216.6779,765.3069,-1168.2537,1294.7332
0.10707917,-1493.8557,1660.098,-1216.2799,765.103,-1167.8048,1294.676
0.1070908,-1493.2167,1660.0227,-1215.8816,764.89795,-1167.3552,1294.6174
0.10710243,-1492.5768,1659.9465,-1215.4828,764.6917,-1166.9048,1294.5573
0.107114054,-1491.9365,1659.8689,-1215.0837,764.48444,-1166.4535,1294.4957
0.107125685,-1491.2957,1659.79,-1214.6842,764.2758,-1166.0015,1294.4327
0.107137315,-1490.6543,1659.7101,-1214.2843,764.06616,-1165.5487,1294.3685
